"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"158","ADK2","ProSer_vs_Ctrl",2.73705169094423,0.265392867145095,10.3132074361586,15,3.32527374524716e-08,1.19786006136041e-06,NA,0.266666666666667,0.266666666666667
"159","ADK2","ArgSer_vs_Ctrl",1.02995780570695,0.265392867145095,3.88087975681671,15,0.0014777653226079,0.0220079813502584,NA,0.216666666666667,0.216666666666667
"160","ADO1","ProAla_vs_Ctrl",-0.0503958370453575,0.0789780379720619,-0.638099379769155,15,0.533030296436956,0.8068629459754,NA,0.104761904761905,0.104761904761905
"161","ADO1","ProSer_vs_Ctrl",0.036189617533599,0.0789780379720619,0.458223810857405,15,0.653360024750911,0.76449441031479,NA,0.102380952380952,0.102380952380952
"162","ADO1","ArgSer_vs_Ctrl",0.0959302314842983,0.0789780379720619,1.21464439922188,15,0.243277444156961,0.521814090806457,NA,0.0833333333333334,0.0833333333333333
"163","ADP1","ProAla_vs_Ctrl",0.0812919790584583,0.077734178310904,1.04576880884139,15,0.312228251400299,0.642999315984195,NA,0.19,0.19
"164","ADP1","ProSer_vs_Ctrl",0.251025907221608,0.077734178310904,3.22928617342052,15,0.00561667906260999,0.0217302154286835,NA,0.19,0.19
"165","ADP1","ArgSer_vs_Ctrl",0.115044799906665,0.077734178310904,1.47997705007615,15,0.159574957303931,0.418762297627493,NA,0.176666666666667,0.176666666666667
"166","ADR1","ProAla_vs_Ctrl",0.0633871649854996,0.0842064930369254,0.752758637718158,15,0.463245899215357,0.761993677962241,NA,0.270833333333333,0.270833333333333
"167","ADR1","ProSer_vs_Ctrl",0.313775760300918,0.0842064930369254,3.72626562376044,15,0.00202707676777836,0.00965264910912822,NA,0.241666666666667,0.241666666666667
"168","ADR1","ArgSer_vs_Ctrl",-0.0915845308281956,0.0842064930369254,-1.08761839527072,15,0.293931472808455,0.574596473345224,NA,0.208333333333333,0.208333333333333
"169","AEP1","ProAla_vs_Ctrl",0.142803723438372,0.183830290791012,0.776823682451325,14,0.450189542114479,0.754475437317655,NA,0.25,0.25
"170","AEP1","ProSer_vs_Ctrl",-0.30588071220503,0.193661710322272,-1.57945890127694,14,0.136553198387536,0.251520118341444,NA,0.166666666666667,0.166666666666667
"171","AEP1","ArgSer_vs_Ctrl",-0.0304501579201783,0.183830290791012,-0.165642766429585,14,0.87080628372014,0.947194809060998,NA,0.25,0.166666666666667
"172","AEP2","ProAla_vs_Ctrl",-0.0189422391798928,0.116053185801368,-0.1632203291025,15,0.872523685570377,0.955885006238889,NA,0.371212121212121,0.371212121212121
"173","AEP2","ProSer_vs_Ctrl",0.18739628332104,0.116053185801368,1.6147448432978,15,0.127200041189163,0.238008324493124,NA,0.363636363636364,0.363636363636364
"174","AEP2","ArgSer_vs_Ctrl",0.0580587733265551,0.116053185801368,0.500277290327266,15,0.624139487752888,0.825136522453482,NA,0.340909090909091,0.340909090909091
"175","AEP3","ProAla_vs_Ctrl",0.00035378648649716,0.207025274767268,0.00170890480350709,15,0.998659012286909,0.998770242001502,NA,0.472222222222222,0.472222222222222
"176","AEP3","ProSer_vs_Ctrl",-0.0936336257232261,0.207025274767268,-0.452281132477599,15,0.657538447342013,0.767180368604188,NA,0.472222222222222,0.472222222222222
"177","AEP3","ArgSer_vs_Ctrl",-0.0225105647738483,0.207025274767268,-0.108733413343632,15,0.914855160360804,0.967453034002953,NA,0.5,0.5
"178","AFG1","ProAla_vs_Ctrl",0.0425279491862085,0.052107790209018,0.816153381588775,15,0.42718385784742,0.735392052342639,NA,0.106060606060606,0.106060606060606
"179","AFG1","ProSer_vs_Ctrl",0.0189602909153782,0.052107790209018,0.363866723945181,15,0.721035273821148,0.816158660868793,NA,0.113636363636364,0.113636363636364
"180","AFG1","ArgSer_vs_Ctrl",-0.0202250095083087,0.052107790209018,-0.388137923853246,15,0.70336692572075,0.868339917786673,NA,0.0946969696969697,0.0946969696969697
"181","AFG2","ProAla_vs_Ctrl",-0.000133812889932486,0.057324760265979,-0.00233429480230903,15,0.998168265877025,0.998737128134399,NA,0.166666666666667,0.166666666666667
"182","AFG2","ProSer_vs_Ctrl",0.0237807214035684,0.057324760265979,0.414842055914915,15,0.684129923584288,0.79007427581361,NA,0.166666666666667,0.166666666666667
"183","AFG2","ArgSer_vs_Ctrl",0.0830004571653547,0.057324760265979,1.44789889709515,15,0.168223651108,0.429486943023173,NA,0.17,0.17
"184","AFG3","ProAla_vs_Ctrl",0.0172290248092774,0.0861257327619944,0.200045030175699,15,0.844132186533551,0.945066867045063,NA,0.131578947368421,0.131578947368421
"185","AFG3","ProSer_vs_Ctrl",0.0261839959680591,0.0861257327619944,0.304020588601756,15,0.765288914781685,0.849940783444286,NA,0.131578947368421,0.131578947368421
"186","AFG3","ArgSer_vs_Ctrl",0.0845022337939934,0.0861257327619944,0.98114966438094,15,0.342080050232083,0.623367488262706,NA,0.12719298245614,0.12719298245614
"187","AFI1","ProAla_vs_Ctrl",0.0355993933066875,0.222110167241142,0.16027808969248,12,0.875328428523828,0.956327264825195,NA,0.416666666666667,0.416666666666667
"188","AFI1","ProSer_vs_Ctrl",0.128145114400423,0.176019895083769,0.728014945920959,12,0.480569560376502,0.618268199404774,NA,0.5,0.25
"189","AFI1","ArgSer_vs_Ctrl",0.097443529900166,0.176019895083769,0.553593841501793,12,0.590022963552889,0.801354798677982,NA,0.375,0.375
"190","AFT1","ProAla_vs_Ctrl",0.0489803054254594,0.0869007276863646,0.563635158525201,15,0.581331648369492,0.830460622017129,NA,0.25,0.25
"191","AFT1","ProSer_vs_Ctrl",0.122084759692306,0.0869007276863646,1.40487614940263,15,0.180428146266745,0.305504277801497,NA,0.226190476190476,0.226190476190476
"192","AFT1","ArgSer_vs_Ctrl",-0.0751328479577253,0.0869007276863646,-0.864582494969306,15,0.400883450765986,0.669936556129635,NA,0.25,0.25
"193","AGA2","ProAla_vs_Ctrl",-0.330108274879151,0.149943039340452,-2.20155784710771,14,0.0449687802227827,0.254895153282023,NA,0.375,0.291666666666667
"194","AGA2","ProSer_vs_Ctrl",-1.71889288845866,0.149943039340452,-11.4636390993506,14,1.67837823639161e-08,7.05335260917414e-07,NA,0.416666666666667,0.333333333333333
"195","AGA2","ArgSer_vs_Ctrl",-0.739327090548269,0.157261586381791,-4.70125672491547,14,0.000340380259428397,0.00792911836664304,NA,0.5,0.416666666666667
"196","AGC1","ProAla_vs_Ctrl",0.135950517985599,0.141752904967228,0.959066891906233,15,0.352729885602409,0.674608151541705,NA,0.397435897435897,0.397435897435897
"197","AGC1","ProSer_vs_Ctrl",0.25227094948499,0.141752904967228,1.7796527665046,15,0.0953961959834944,0.189467444800551,NA,0.378205128205128,0.378205128205128
"198","AGC1","ArgSer_vs_Ctrl",-0.0184607399554557,0.141752904967228,-0.130231828121784,15,0.898113453969456,0.958190647726509,NA,0.33974358974359,0.33974358974359
"199","AGE1","ProAla_vs_Ctrl",0.202345606466973,0.0897558856331157,2.2543993080752,15,0.0395522478187267,0.236302707961169,NA,0,0
"200","AGE1","ProSer_vs_Ctrl",0.00888546364123026,0.0897558856331157,0.0989958884429073,15,0.922452404837385,0.953153689167422,NA,0,0
"201","AGE1","ArgSer_vs_Ctrl",0.0690203424738579,0.0897558856331157,0.768978457368066,15,0.453844713334774,0.710860942839084,NA,0,0
"202","AGE2","ProAla_vs_Ctrl",-0.0168883184062925,0.0633935331768884,-0.266404435278417,15,0.793555035584968,0.926338006885819,NA,0.0119047619047619,0.0119047619047619
"203","AGE2","ProSer_vs_Ctrl",-0.136881080944704,0.0633935331768884,-2.15922782790418,15,0.0474373365989595,0.112040436141386,NA,0.00595238095238093,0.00595238095238095
"204","AGE2","ArgSer_vs_Ctrl",-0.0823297586060742,0.0633935331768884,-1.29870910296714,15,0.21365486744905,0.487513112241163,NA,0.0119047619047619,0.0119047619047619
"205","AGP1","ProAla_vs_Ctrl",0.00594758244686962,0.0916161805466593,0.0649184719487467,15,0.949096202603401,0.9848538653028,NA,0.0833333333333334,0.0833333333333333
"206","AGP1","ProSer_vs_Ctrl",0.101254064555512,0.0916161805466593,1.10519849170032,15,0.286486083616585,0.428146346456197,NA,0.0773809523809523,0.0773809523809524
"207","AGP1","ArgSer_vs_Ctrl",0.0692155423993365,0.0916161805466594,0.755494738880602,15,0.461651676650016,0.717206734579892,NA,0.0773809523809523,0.0773809523809524
"208","AGP2","ProAla_vs_Ctrl",-0.078853953270972,0.228279104528364,-0.345427819308684,15,0.734569262077634,0.902848225165005,NA,0.229166666666667,0.229166666666667
"209","AGP2","ProSer_vs_Ctrl",-0.0750390935663793,0.228279104528364,-0.32871643561689,15,0.746914446131675,0.835262623568928,NA,0.25,0.25
"210","AGP2","ArgSer_vs_Ctrl",-0.122855186779539,0.228279104528364,-0.538179729736385,15,0.59834868138341,0.807032996976698,NA,0.229166666666667,0.229166666666667
"211","AGX1","ProAla_vs_Ctrl",0.568083888440727,0.377890062055669,1.50330465255008,13,0.156660084622546,0.46465100621448,NA,0.645833333333333,0.479166666666667
"212","AGX1","ProSer_vs_Ctrl",0.075654795804462,0.377890062055669,0.20020318976612,13,0.844419591932033,0.903176802884692,NA,0.541666666666667,0.458333333333333
"213","AGX1","ArgSer_vs_Ctrl",-0.518067196946609,0.394693297269624,-1.31258169452193,13,0.212025379312565,0.485565617428065,NA,0.583333333333333,0.5
"214","AHA1","ProAla_vs_Ctrl",0.526139137318784,0.037043488031,14.2032828247297,15,4.18404866309174e-10,2.19244149946007e-07,NA,0.0729166666666666,0.0729166666666667
"215","AHA1","ProSer_vs_Ctrl",1.01648050064796,0.037043488031,27.440194071285,15,3.10862446895044e-14,1.47743817180412e-11,NA,0.0486111111111112,0.0486111111111111
"216","AHA1","ArgSer_vs_Ctrl",0.386045195291729,0.037043488031,10.4214051054983,15,2.89522903429429e-08,6.50875060519207e-06,NA,0.0486111111111112,0.0486111111111111
"217","AHC1","ProAla_vs_Ctrl",0.0686688293731308,0.260995576714541,0.263103422048551,15,0.7960505291882,0.927185550914189,NA,0.472222222222222,0.472222222222222
"218","AHC1","ProSer_vs_Ctrl",0.313045720652331,0.260995576714541,1.19942921865959,15,0.248964984891204,0.388899623866796,NA,0.444444444444444,0.444444444444444
"219","AHC1","ArgSer_vs_Ctrl",0.356127319104466,0.260995576714541,1.36449561171672,15,0.192533532316762,0.461396348257581,NA,0.416666666666667,0.416666666666667
"220","AHC2","ProAla_vs_Ctrl",0.505847975943524,0.239510564898471,2.11200694281671,15,0.0518690636349126,0.272399225058183,NA,0.375,0.375
"221","AHC2","ProSer_vs_Ctrl",0.731185809756639,0.239510564898471,3.05283322289599,15,0.00805677201073385,0.0285066110792595,NA,0.270833333333333,0.270833333333333
"222","AHC2","ArgSer_vs_Ctrl",0.410989243698689,0.239510564898471,1.71595455036778,15,0.106745068245542,0.336410859270496,NA,0.229166666666667,0.229166666666667
"223","AHP1","ProAla_vs_Ctrl",0.134961320065159,0.062421970152769,2.16208042993292,15,0.0471811703500626,0.261157745740488,NA,0.0921052631578947,0.0921052631578947
"224","AHP1","ProSer_vs_Ctrl",0.632113207944371,0.062421970152769,10.1264539776198,15,4.23436907759367e-08,1.46926379979151e-06,NA,0.0877192982456141,0.087719298245614
"225","AHP1","ArgSer_vs_Ctrl",0.215096771886849,0.062421970152769,3.44585041709561,15,0.00360238766492449,0.0404899609587702,NA,0.0614035087719298,0.0614035087719298
"226","AI1","ProAla_vs_Ctrl",0.358338906149378,0.131927826517033,2.71617380206831,15,0.0159332825829777,0.141243159137825,NA,0.260416666666667,0.260416666666667
"227","AI1","ProSer_vs_Ctrl",0.184869933669551,0.131927826517033,1.40129598546583,15,0.18147566533569,0.307057606568347,NA,0.208333333333333,0.208333333333333
"228","AI1","ArgSer_vs_Ctrl",0.0790943277588312,0.131927826517033,0.599527255522698,15,0.5577693359827,0.77908399752539,NA,0.239583333333333,0.239583333333333
"229","AI4","ProAla_vs_Ctrl",-0.417667827869336,0.856725147296027,-0.487516713134391,3,0.659296915929045,0.864399292610891,NA,0.75,0
"230","AI4","ProSer_vs_Ctrl",0.138140180698692,0.812760838259607,0.169964120065746,3,0.875853668216613,0.92377239553236,NA,0.583333333333333,0
"231","AI4","ArgSer_vs_Ctrl",-0.27474628451167,0.908694241899097,-0.302352839759909,3,0.782133738977953,0.907774265608848,NA,0.416666666666667,0
"232","AIF1","ProAla_vs_Ctrl",-0.00124713801241683,0.0586659255821258,-0.0212583028400528,15,0.983319815381589,0.994674565076496,NA,0.0641025641025641,0.0641025641025641
"233","AIF1","ProSer_vs_Ctrl",-0.224504636813284,0.0586659255821258,-3.82683192305561,15,0.00165020197388399,0.00821445476240354,NA,0.0641025641025641,0.0641025641025641
"234","AIF1","ArgSer_vs_Ctrl",-0.00795102754572953,0.0586659255821258,-0.135530590659462,15,0.893994436728042,0.956624434093068,NA,0.0641025641025641,0.0641025641025641
"235","AIM10","ProAla_vs_Ctrl",0.00162059814339462,0.0780748903605638,0.0207569698261555,15,0.98371312198194,0.994674565076496,NA,0.0980392156862745,0.0980392156862745
"236","AIM10","ProSer_vs_Ctrl",0.0223644566824532,0.0780748903605638,0.286448774749092,15,0.778452910493102,0.860510490657519,NA,0.117647058823529,0.117647058823529
"237","AIM10","ArgSer_vs_Ctrl",-0.0539099195469533,0.0780748903605639,-0.690489852729701,15,0.500431878995753,0.747684590130168,NA,0.102941176470588,0.102941176470588
"238","AIM11","ProAla_vs_Ctrl",0.396400076260232,0.287612900383062,1.37824164261158,11,0.195515588035968,0.513824635725743,NA,0.0833333333333334,0
"239","AIM11","ProSer_vs_Ctrl",0.236278302452281,0.305059548326392,0.774531738962259,11,0.454942736900102,0.595196777219735,NA,0.0833333333333334,0
"240","AIM11","ArgSer_vs_Ctrl",0.348806004292879,0.275368387367167,1.26668862619947,11,0.231430629085303,0.505591855581544,NA,0.166666666666667,0
"241","AIM14","ProAla_vs_Ctrl",-0.0903070991882728,0.0862224527564717,-1.04737334999432,15,0.311511789484954,0.642646368858723,NA,0.0972222222222222,0.0972222222222222
"242","AIM14","ProSer_vs_Ctrl",-0.194649363128965,0.0862224527564717,-2.25752523740812,15,0.0393152812536455,0.0971355037884571,NA,0.0833333333333334,0.0833333333333333
"243","AIM14","ArgSer_vs_Ctrl",-0.147974239375536,0.0862224527564717,-1.71619148661286,15,0.106700754433592,0.336410859270496,NA,0.0972222222222222,0.0972222222222222
"244","AIM17","ProAla_vs_Ctrl",-0.0157838662390902,0.0437740220867636,-0.360576101684357,15,0.723443665453858,0.897123409487351,NA,0.116666666666667,0.116666666666667
"245","AIM17","ProSer_vs_Ctrl",-0.218370226048952,0.0437740220867636,-4.98858034146655,15,0.000161914221233239,0.00124605637048155,NA,0.113333333333333,0.113333333333333
"246","AIM17","ArgSer_vs_Ctrl",-0.287583065184061,0.0437740220867636,-6.56971992690205,15,8.88902289331028e-06,0.000456142142166498,NA,0.116666666666667,0.116666666666667
"247","AIM18","ProAla_vs_Ctrl",0.127360659711381,0.0877813207886076,1.45088566186065,15,0.167402317476136,0.479628997094446,NA,0.222222222222222,0.222222222222222
"248","AIM18","ProSer_vs_Ctrl",0.0598372494441151,0.0877813207886076,0.68166266930767,15,0.505841649701547,0.641167538259898,NA,0.212962962962963,0.212962962962963
"249","AIM18","ArgSer_vs_Ctrl",0.160574030183464,0.0877813207886076,1.82925055969656,15,0.0873102271008166,0.303959487249939,NA,0.12962962962963,0.12962962962963
"250","AIM19","ProAla_vs_Ctrl",-0.0603541211889696,0.11497191702689,-0.524946636967474,15,0.607292595612798,0.841113621412615,NA,0.0555555555555556,0.0555555555555556
"251","AIM19","ProSer_vs_Ctrl",-0.420120809274631,0.11497191702689,-3.65411676293412,15,0.00234993373838854,0.0109254554792665,NA,0.0555555555555556,0.0555555555555556
"252","AIM19","ArgSer_vs_Ctrl",-0.0294530241676417,0.11497191702689,-0.256175811704984,15,0.801295104812426,0.914538530837823,NA,0.166666666666667,0.166666666666667
"253","AIM2","ProAla_vs_Ctrl",0.234811999980356,0.115415459852035,2.03449347497632,15,0.0599772022156366,0.295870800888015,NA,0.202380952380952,0.202380952380952
"254","AIM2","ProSer_vs_Ctrl",1.08846763507357,0.115415459852035,9.43086512386647,15,1.07414101613301e-07,3.28780541148825e-06,NA,0.19047619047619,0.19047619047619
"255","AIM2","ArgSer_vs_Ctrl",0.451886394467261,0.115415459852035,3.91530211850812,15,0.00137756337345696,0.0208444765579817,NA,0.0892857142857143,0.0892857142857143
"256","AIM20","ProAla_vs_Ctrl",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.583333333333333,0
"257","AIM20","ProSer_vs_Ctrl",0.568904923926111,0.464190298068848,1.22558555465916,0,NA,NA,NA,0.916666666666667,0
"258","AIM20","ArgSer_vs_Ctrl",-0.596758285687294,0.464190298068848,-1.28558974233189,0,NA,NA,NA,0.833333333333333,0
"259","AIM21","ProAla_vs_Ctrl",-0.0858007160355428,0.0503021788555494,-1.70570575644313,15,0.108677321255275,0.392495903375372,NA,0.123737373737374,0.123737373737374
"260","AIM21","ProSer_vs_Ctrl",-0.15020329702044,0.0503021788555494,-2.98601970009633,15,0.00923176571293594,0.0315739896002356,NA,0.133838383838384,0.133838383838384
"261","AIM21","ArgSer_vs_Ctrl",-0.150182288288251,0.0503021788555494,-2.98560204955579,15,0.00923961585527588,0.0783127943496543,NA,0.133838383838384,0.133838383838384
"262","AIM22","ProAla_vs_Ctrl",0.227407102108666,0.159762410804496,1.42340805301786,15,0.175084794922867,0.488473099559201,NA,0.222222222222222,0.222222222222222
"263","AIM22","ProSer_vs_Ctrl",-0.03547179401284,0.159762410804496,-0.22202840977561,15,0.827286357739126,0.894131601441132,NA,0.180555555555556,0.180555555555556
"264","AIM22","ArgSer_vs_Ctrl",0.184368340340138,0.159762410804496,1.15401576260484,15,0.266549805614003,0.547360431624058,NA,0.222222222222222,0.222222222222222
"265","AIM23","ProAla_vs_Ctrl",0.014166214739852,0.157772339430445,0.0897889629512486,15,0.929642870652813,0.978178442213,NA,0.324074074074074,0.324074074074074
"266","AIM23","ProSer_vs_Ctrl",-0.113821916079516,0.157772339430445,-0.721431376947386,15,0.481738798791641,0.619214100372537,NA,0.351851851851852,0.351851851851852
"267","AIM23","ArgSer_vs_Ctrl",-0.0808005190033114,0.157772339430445,-0.51213361793962,15,0.616014839702448,0.819905852335849,NA,0.342592592592593,0.342592592592593
"268","AIM24","ProAla_vs_Ctrl",-0.10161424457516,0.0746865922547686,-1.36054198628499,15,0.193753371379798,0.511613045591896,NA,0.142156862745098,0.142156862745098
"269","AIM24","ProSer_vs_Ctrl",-0.156830665107014,0.0746865922547686,-2.09985032617418,15,0.0530701990580624,0.12196390000807,NA,0.142156862745098,0.142156862745098
"270","AIM24","ArgSer_vs_Ctrl",-0.112743422580815,0.0746865922547686,-1.50955371208032,15,0.151932165188803,0.408701852909596,NA,0.122549019607843,0.122549019607843
"271","AIM25","ProAla_vs_Ctrl",0.0337704867195138,0.0804183583914656,0.419935042134579,15,0.680486078702054,0.877652587253802,NA,0.319444444444444,0.319444444444444
"272","AIM25","ProSer_vs_Ctrl",-0.0692473337060164,0.0804183583914656,-0.861088625670893,15,0.402744321158684,0.545195195509991,NA,0.291666666666667,0.291666666666667
"273","AIM25","ArgSer_vs_Ctrl",0.0624477947072914,0.0804183583914656,0.77653655155834,15,0.449504747819705,0.708315058229916,NA,0.319444444444444,0.319444444444444
"274","AIM29","ProAla_vs_Ctrl",0.0484673456919656,0.0541625277792358,0.894850142325641,15,0.385001601015324,0.7009667208844,NA,0.0238095238095238,0.0238095238095238
"275","AIM29","ProSer_vs_Ctrl",0.0125144275601959,0.0541625277792358,0.23105324055783,15,0.820395426168438,0.888761711682475,NA,0.0238095238095238,0.0238095238095238
"276","AIM29","ArgSer_vs_Ctrl",-0.00617730422262734,0.0541625277792358,-0.114051254177164,15,0.910709735064032,0.965316243248307,NA,0.0238095238095238,0.0238095238095238
"277","AIM3","ProAla_vs_Ctrl",-0.010113794877815,0.0625437249263915,-0.161707587607199,15,0.873694164505748,0.956327264825195,NA,0.15,0.15
"278","AIM3","ProSer_vs_Ctrl",0.115155034630883,0.0625437249263915,1.84119245801894,15,0.0854566373667121,0.174582587896689,NA,0.1625,0.1625
"279","AIM3","ArgSer_vs_Ctrl",-0.0437207719778173,0.0625437249263915,-0.699043301774444,15,0.495222281453506,0.744005599169975,NA,0.125,0.125
"280","AIM32","ProAla_vs_Ctrl",0.729842940549614,0.48020143466803,1.51986830496282,4,0.203174983456439,0.523218220515821,NA,0.583333333333333,0
"281","AIM32","ProSer_vs_Ctrl",0.101302595579207,0.449187311291269,0.225524170057241,4,0.832625518568361,0.896226592464488,NA,0.583333333333333,0
